GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007
337,California Cas Grp,2000,2006,7,5,5,0,4,0,4,0,186.997
337,California Cas Grp,2000,2007,8,5,5,0,4,0,4,0,186.997
337,California Cas Grp,2000,2008,9,5,5,0,4,0,4,0,186.997
337,California Cas Grp,2000,2009,10,5,5,0,4,0,4,0,186.997
337,California Cas Grp,2001,2001,1,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2002,2,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2003,3,1,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2004,4,1,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2005,5,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2006,6,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2007,7,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2008,8,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2009,9,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2001,2010,10,0,0,0,82,0,82,0,186.997
337,California Cas Grp,2002,2002,1,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2003,2,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2004,3,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2005,4,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2006,5,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2007,6,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2008,7,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2009,8,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2010,9,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2002,2011,10,0,0,0,12,-1,12,0,186.997
337,California Cas Grp,2003,2003,1,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2004,2,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2005,3,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2006,4,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2007,5,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2008,6,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2009,7,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2010,8,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2011,9,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2003,2012,10,0,0,0,3,0,3,0,186.997
337,California Cas Grp,2004,2004,1,3,0,1,6,0,6,0,186.997
337,California Cas Grp,2004,2005,2,9,5,1,6,0,6,0,186.997
337,California Cas Grp,2004,2006,3,11,8,0,6,0,6,0,186.997
337,California Cas Grp,2004,2007,4,12,11,0,6,0,6,0,186.997
337,California Cas Grp,2004,2008,5,12,11,0,6,0,6,0,186.997
337,California Cas Grp,2004,2009,6,11,11,0,6,0,6,0,186.997
337,California Cas Grp,2004,2010,7,11,12,0,6,0,6,0,186.997
337,California Cas Grp,2004,2011,8,11,12,0,6,0,6,0,186.997
337,California Cas Grp,2004,2012,9,11,11,0,6,0,6,0,186.997
337,California Cas Grp,2004,2013,10,11,11,0,6,0,6,0,186.997
337,California Cas Grp,2005,2005,1,5,0,3,19,0,19,0,186.997
337,California Cas Grp,2005,2006,2,7,0,2,19,0,19,0,186.997
337,California Cas Grp,2005,2007,3,4,3,0,19,0,19,0,186.997
337,California Cas Grp,2005,2008,4,4,4,0,19,0,19,0,186.997
337,California Cas Grp,2005,2009,5,5,4,0,19,0,19,0,186.997
337,California Cas Grp,2005,2010,6,5,4,0,19,0,19,0,186.997
337,California Cas Grp,2005,2011,7,5,4,0,19,0,19,0,186.997
337,California Cas Grp,2005,2012,8,5,5,0,19,0,19,0,186.997
337,California Cas Grp,2005,2013,9,5,5,0,19,0,19,0,186.997
337,California Cas Grp,2005,2014,10,5,5,0,19,0,19,0,186.997
337,California Cas Grp,2006,2006,1,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2007,2,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2008,3,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2009,4,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2010,5,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2011,6,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2012,7,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2013,8,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2014,9,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2006,2015,10,0,0,0,1,0,1,0,186.997
337,California Cas Grp,2007,2007,1,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2008,2,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2009,3,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2010,4,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2011,5,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2012,6,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2013,7,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2014,8,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2015,9,0,0,0,0,0,0,0,186.997
337,California Cas Grp,2007,2016,10,0,0,0,0,0,0,0,186.997
353,Celina Mut Grp,1998,1998,1,3522,1551,1418,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,1999,2,3751,2371,865,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2000,3,3728,2808,324,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2001,4,3611,3404,170,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2002,5,3687,3474,68,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2003,6,3739,3505,42,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2004,7,3684,3517,41,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2005,8,3617,3617,0,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2006,9,3644,3644,0,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1998,2007,10,3594,3594,0,6309,1489,4819,0,1872.803
353,Celina Mut Grp,1999,1999,1,3593,1334,1379,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2000,2,3801,2432,733,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2001,3,3866,3234,422,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2002,4,3732,3446,133,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2003,5,3585,3462,111,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2004,6,3491,3491,0,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2005,7,3491,3491,0,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2006,8,3491,3491,0,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2007,9,3491,3491,0,5844,1423,4422,0,1872.803
353,Celina Mut Grp,1999,2008,10,3491,3491,0,5844,1423,4422,0,1872.803
353,Celina Mut Grp,2000,2000,1,2600,1380,563,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2001,2,2214,1838,196,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2002,3,2463,2292,102,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2003,4,2919,2831,59,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2004,5,2854,2854,0,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2005,6,2853,2843,10,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2006,7,2843,2843,0,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2007,8,2839,2839,0,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2008,9,2838,2838,0,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2000,2009,10,2836,2836,0,5209,1129,4080,0,1872.803
353,Celina Mut Grp,2001,2001,1,2111,648,959,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2002,2,2099,1130,497,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2003,3,2407,1435,198,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2004,4,2463,2115,122,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2005,5,2370,2373,-4,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2006,6,2398,2400,-2,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2007,7,2398,2400,-2,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2008,8,2400,2400,0,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2009,9,2400,2400,0,4367,749,3618,0,1872.803
353,Celina Mut Grp,2001,2010,10,2400,2400,0,4367,749,3618,0,1872.803
353,Celina Mut Grp,2002,2002,1,1992,532,654,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2003,2,1884,923,313,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2004,3,1803,1421,193,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2005,4,1726,1546,96,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2006,5,1832,1569,16,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2007,6,1818,1820,-2,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2008,7,1820,1820,0,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2009,8,1820,1820,0,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2010,9,1820,1820,0,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2002,2011,10,1820,1820,0,4284,1252,3032,0,1872.803
353,Celina Mut Grp,2003,2003,1,1360,350,783,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2004,2,1152,520,305,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2005,3,1175,704,253,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2006,4,884,802,40,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2007,5,849,850,-2,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2008,6,851,850,0,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2009,7,850,850,0,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2010,8,847,847,0,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2011,9,847,847,0,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2003,2012,10,847,847,0,4363,1246,3117,0,1872.803
353,Celina Mut Grp,2004,2004,1,1770,350,711,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2005,2,1531,764,393,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2006,3,1221,1032,86,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2007,4,1143,1146,-5,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2008,5,1148,1147,0,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2009,6,1150,1149,0,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2010,7,1149,1149,0,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2011,8,1149,1149,0,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2012,9,1149,1149,0,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2004,2013,10,1149,1149,0,4382,1166,3217,0,1872.803
353,Celina Mut Grp,2005,2005,1,1713,419,811,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2006,2,1224,695,195,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2007,3,1079,842,55,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2008,4,1019,895,20,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2009,5,1001,946,15,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2010,6,978,967,10,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2011,7,973,967,5,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2012,8,967,967,0,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2013,9,966,966,0,4366,603,3762,0,1872.803
353,Celina Mut Grp,2005,2014,10,965,965,0,4366,603,3762,0,1872.803
353,Celina Mut Grp,2006,2006,1,1613,533,559,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2007,2,1413,941,198,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2008,3,1239,1167,65,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2009,4,1193,1167,25,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2010,5,1177,1167,10,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2011,6,1172,1167,5,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2012,7,1167,1167,0,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2013,8,1167,1167,0,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2014,9,1167,1167,0,3998,564,3434,0,1872.803
353,Celina Mut Grp,2006,2015,10,1167,1167,0,3998,564,3434,0,1872.803
353,Celina Mut Grp,2007,2007,1,1188,327,623,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2008,2,851,511,223,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2009,3,748,537,45,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2010,4,725,540,19,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2011,5,785,684,10,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2012,6,778,773,5,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2013,7,773,773,0,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2014,8,773,773,0,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2015,9,773,773,0,3655,638,3017,0,1872.803
353,Celina Mut Grp,2007,2016,10,773,773,0,3655,638,3017,0,1872.803
388,Federal Ins Co Grp,1998,1998,1,128198,34862,45088,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,1999,2,148880,79122,15152,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2000,3,176419,111550,19980,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2001,4,172319,141647,8463,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2002,5,172777,154399,5675,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2003,6,170564,159428,1518,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2004,7,168090,162980,659,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2005,8,166152,165337,214,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2006,9,166054,165791,51,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1998,2007,10,166232,166133,50,173286,6878,166408,0,307833.481
388,Federal Ins Co Grp,1999,1999,1,147042,34213,56776,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2000,2,165602,76727,35552,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2001,3,168913,109303,19366,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2002,4,167354,138882,6427,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2003,5,166583,152008,2588,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2004,6,166761,158154,1547,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2005,7,166835,163441,557,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2006,8,166800,164564,272,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2007,9,165562,165008,111,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,1999,2008,10,165460,165130,111,173146,8598,164548,0,307833.481
388,Federal Ins Co Grp,2000,2000,1,126501,27489,62094,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2001,2,124367,51299,34117,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2002,3,123717,74499,15626,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2003,4,119737,91949,9299,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2004,5,115688,102521,2492,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2005,6,116331,109633,2093,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2006,7,114899,112178,523,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2007,8,113983,113035,455,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2008,9,113747,113073,161,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2000,2009,10,113599,113172,89,159484,10408,149076,0,307833.481
388,Federal Ins Co Grp,2001,2001,1,96839,17210,52882,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2002,2,92544,38761,20512,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2003,3,102056,62423,15729,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2004,4,99574,79926,5425,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2005,5,103886,89136,2142,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2006,6,103527,97081,1040,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2007,7,103553,100428,513,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2008,8,103373,101091,335,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2009,9,103510,101853,150,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2001,2010,10,103716,102520,97,159394,12468,146926,0,307833.481
388,Federal Ins Co Grp,2002,2002,1,89031,14300,58658,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2003,2,79357,29092,21698,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2004,3,87929,49141,17838,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2005,4,88284,65954,4778,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2006,5,87418,76827,5163,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2007,6,85205,80622,1906,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2008,7,85197,82216,1168,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2009,8,86405,83381,930,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2010,9,86025,84864,680,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2002,2011,10,86155,85344,421,197703,13961,183742,0,307833.481
388,Federal Ins Co Grp,2003,2003,1,112704,17092,67530,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2004,2,113749,38851,35251,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2005,3,116163,65597,18281,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2006,4,118174,83543,14152,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2007,5,115065,97732,6198,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2008,6,115449,104529,4204,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2009,7,116430,107659,2693,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2010,8,116382,112454,2153,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2011,9,115664,113530,1176,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2003,2012,10,114810,113810,536,249259,14838,234421,0,307833.481
388,Federal Ins Co Grp,2004,2004,1,147828,21217,96402,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2005,2,136939,48657,46975,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2006,3,133014,77181,27230,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2007,4,125374,92676,16345,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2008,5,117751,103227,6120,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2009,6,116768,107519,3656,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2010,7,113402,109612,2061,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2011,8,113692,110815,1631,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2012,9,113331,111369,1082,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2004,2013,10,113102,111630,712,309382,14281,295101,0,307833.481
388,Federal Ins Co Grp,2005,2005,1,140046,23809,89172,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2006,2,137026,48556,42592,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2007,3,130309,73060,25634,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2008,4,124434,91599,14517,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2009,5,122118,105228,6425,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2010,6,121529,112300,3923,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2011,7,120992,117011,2459,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2012,8,120487,117918,1490,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2013,9,120051,118389,995,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2005,2014,10,121324,118596,1120,279806,10390,269416,0,307833.481
388,Federal Ins Co Grp,2006,2006,1,126597,22128,71986,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2007,2,133539,51785,36259,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2008,3,129704,79775,21003,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2009,4,126602,97770,10424,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2010,5,123199,110060,4213,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2011,6,121694,115355,2155,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2012,7,123082,117437,1504,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2013,8,123616,118940,756,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2014,9,124138,119675,863,250925,9472,241453,0,307833.481
388,Federal Ins Co Grp,2006,2015,10,124295,120651,1483,250925,9472,241453,0,307833.481
460,Buckeye Ins Grp,1998,1998,1,5,5,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,1999,2,6,6,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2000,3,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2001,4,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2002,5,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2003,6,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2004,7,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2005,8,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2006,9,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1998,2007,10,8,8,0,63,12,51,0,1.463
460,Buckeye Ins Grp,1999,1999,1,30,27,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2000,2,22,21,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2001,3,23,21,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2002,4,23,23,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2003,5,23,23,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2004,6,23,23,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2005,7,24,24,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2006,8,24,24,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2007,9,25,25,0,129,24,105,0,1.463
460,Buckeye Ins Grp,1999,2008,10,25,25,0,129,24,105,0,1.463
460,Buckeye Ins Grp,2000,2000,1,-2,-2,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2001,2,-4,-4,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2002,3,-4,-4,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2003,4,-4,-4,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2004,5,-4,-4,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2005,6,-5,-5,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2006,7,-5,-5,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2007,8,-6,-6,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2008,9,-6,-6,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2000,2009,10,-6,-6,0,120,23,97,0,1.463
460,Buckeye Ins Grp,2001,2001,1,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2002,2,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2003,3,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2004,4,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2005,5,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2006,6,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2007,7,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2008,8,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2009,9,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2001,2010,10,3,3,0,100,18,82,0,1.463
460,Buckeye Ins Grp,2002,2002,1,0,0,0,146,40,106,0,1.463
