GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007
337,California Cas Grp,1998,1999,2,12795,5274,3252,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2000,3,17454,7095,6817,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2001,4,16009,8436,4731,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2002,5,13035,9411,1126,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2003,6,12810,10266,448,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2004,7,12502,10943,305,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2005,8,12684,11360,236,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2006,9,13204,11767,253,10295,529,9766,0,33256.63
337,California Cas Grp,1998,2007,10,13799,12415,457,10295,529,9766,0,33256.63
337,California Cas Grp,1999,1999,1,2441,3,2385,562,86,476,0,33256.63
337,California Cas Grp,1999,2000,2,508,10,401,562,86,476,0,33256.63
337,California Cas Grp,1999,2001,3,675,12,631,562,86,476,0,33256.63
337,California Cas Grp,1999,2002,4,142,19,97,562,86,476,0,33256.63
337,California Cas Grp,1999,2003,5,95,43,2,562,86,476,0,33256.63
337,California Cas Grp,1999,2004,6,65,44,8,562,86,476,0,33256.63
337,California Cas Grp,1999,2005,7,60,43,3,562,86,476,0,33256.63
337,California Cas Grp,1999,2006,8,59,42,2,562,86,476,0,33256.63
337,California Cas Grp,1999,2007,9,47,42,2,562,86,476,0,33256.63
337,California Cas Grp,1999,2008,10,45,42,0,562,86,476,0,33256.63
337,California Cas Grp,2000,2000,1,444,9,401,259,0,259,0,33256.63
337,California Cas Grp,2000,2001,2,369,37,315,259,0,259,0,33256.63
337,California Cas Grp,2000,2002,3,188,36,97,259,0,259,0,33256.63
337,California Cas Grp,2000,2003,4,73,41,4,259,0,259,0,33256.63
337,California Cas Grp,2000,2004,5,49,42,8,259,0,259,0,33256.63
337,California Cas Grp,2000,2005,6,45,42,3,259,0,259,0,33256.63
337,California Cas Grp,2000,2006,7,44,42,2,259,0,259,0,33256.63
337,California Cas Grp,2000,2007,8,44,42,2,259,0,259,0,33256.63
337,California Cas Grp,2000,2008,9,42,42,0,259,0,259,0,33256.63
337,California Cas Grp,2000,2009,10,42,42,0,259,0,259,0,33256.63
337,California Cas Grp,2001,2001,1,347,10,315,0,0,0,0,33256.63
337,California Cas Grp,2001,2002,2,266,54,136,0,0,0,0,33256.63
337,California Cas Grp,2001,2003,3,145,77,6,0,0,0,0,33256.63
337,California Cas Grp,2001,2004,4,124,107,8,0,0,0,0,33256.63
337,California Cas Grp,2001,2005,5,118,110,3,0,0,0,0,33256.63
337,California Cas Grp,2001,2006,6,132,124,2,0,0,0,0,33256.63
337,California Cas Grp,2001,2007,7,132,124,2,0,0,0,0,33256.63
337,California Cas Grp,2001,2008,8,130,124,0,0,0,0,0,33256.63
337,California Cas Grp,2001,2009,9,130,124,0,0,0,0,0,33256.63
337,California Cas Grp,2001,2010,10,127,122,0,0,0,0,0,33256.63
337,California Cas Grp,2002,2002,1,167,2,143,250,0,250,0,33256.63
337,California Cas Grp,2002,2003,2,84,6,5,250,0,250,0,33256.63
337,California Cas Grp,2002,2004,3,19,6,8,250,0,250,0,33256.63
337,California Cas Grp,2002,2005,4,7,4,3,250,0,250,0,33256.63
337,California Cas Grp,2002,2006,5,10,4,2,250,0,250,0,33256.63
337,California Cas Grp,2002,2007,6,97,5,35,250,0,250,0,33256.63
337,California Cas Grp,2002,2008,7,63,6,0,250,0,250,0,33256.63
337,California Cas Grp,2002,2009,8,65,7,0,250,0,250,0,33256.63
337,California Cas Grp,2002,2010,9,64,6,0,250,0,250,0,33256.63
337,California Cas Grp,2002,2011,10,58,6,0,250,0,250,0,33256.63
337,California Cas Grp,2003,2003,1,356,121,188,253,0,253,0,33256.63
337,California Cas Grp,2003,2004,2,204,137,45,253,0,253,0,33256.63
337,California Cas Grp,2003,2005,3,235,158,34,253,0,253,0,33256.63
337,California Cas Grp,2003,2006,4,224,160,33,253,0,253,0,33256.63
337,California Cas Grp,2003,2007,5,224,160,35,253,0,253,0,33256.63
337,California Cas Grp,2003,2008,6,221,160,34,253,0,253,0,33256.63
337,California Cas Grp,2003,2009,7,233,161,45,253,0,253,0,33256.63
337,California Cas Grp,2003,2010,8,155,155,0,253,0,253,0,33256.63
337,California Cas Grp,2003,2011,9,155,155,0,253,0,253,0,33256.63
337,California Cas Grp,2003,2012,10,157,155,2,253,0,253,0,33256.63
337,California Cas Grp,2004,2004,1,301,37,130,243,0,243,0,33256.63
337,California Cas Grp,2004,2005,2,150,63,3,243,0,243,0,33256.63
337,California Cas Grp,2004,2006,3,175,93,2,243,0,243,0,33256.63
337,California Cas Grp,2004,2007,4,101,93,2,243,0,243,0,33256.63
337,California Cas Grp,2004,2008,5,93,93,0,243,0,243,0,33256.63
337,California Cas Grp,2004,2009,6,93,90,0,243,0,243,0,33256.63
337,California Cas Grp,2004,2010,7,90,88,0,243,0,243,0,33256.63
337,California Cas Grp,2004,2011,8,90,87,0,243,0,243,0,33256.63
337,California Cas Grp,2004,2012,9,91,86,2,243,0,243,0,33256.63
337,California Cas Grp,2004,2013,10,91,86,2,243,0,243,0,33256.63
337,California Cas Grp,2005,2005,1,137,0,114,227,0,227,0,33256.63
337,California Cas Grp,2005,2006,2,64,17,33,227,0,227,0,33256.63
337,California Cas Grp,2005,2007,3,106,52,35,227,0,227,0,33256.63
337,California Cas Grp,2005,2008,4,103,60,34,227,0,227,0,33256.63
337,California Cas Grp,2005,2009,5,128,82,45,227,0,227,0,33256.63
337,California Cas Grp,2005,2010,6,155,96,40,227,0,227,0,33256.63
337,California Cas Grp,2005,2011,7,127,105,10,227,0,227,0,33256.63
337,California Cas Grp,2005,2012,8,108,106,2,227,0,227,0,33256.63
337,California Cas Grp,2005,2013,9,108,106,2,227,0,227,0,33256.63
337,California Cas Grp,2005,2014,10,109,107,2,227,0,227,0,33256.63
337,California Cas Grp,2006,2006,1,143,0,130,287,0,287,0,33256.63
337,California Cas Grp,2006,2007,2,31,5,2,287,0,287,0,33256.63
337,California Cas Grp,2006,2008,3,28,5,0,287,0,287,0,33256.63
337,California Cas Grp,2006,2009,4,20,7,0,287,0,287,0,33256.63
337,California Cas Grp,2006,2010,5,19,7,0,287,0,287,0,33256.63
337,California Cas Grp,2006,2011,6,12,7,0,287,0,287,0,33256.63
337,California Cas Grp,2006,2012,7,14,7,2,287,0,287,0,33256.63
337,California Cas Grp,2006,2013,8,23,7,11,287,0,287,0,33256.63
337,California Cas Grp,2006,2014,9,17,7,5,287,0,287,0,33256.63
337,California Cas Grp,2006,2015,10,24,7,13,287,0,287,0,33256.63
337,California Cas Grp,2007,2007,1,115,9,93,395,0,395,0,33256.63
337,California Cas Grp,2007,2008,2,94,21,65,395,0,395,0,33256.63
337,California Cas Grp,2007,2009,3,104,58,45,395,0,395,0,33256.63
337,California Cas Grp,2007,2010,4,124,60,40,395,0,395,0,33256.63
337,California Cas Grp,2007,2011,5,101,80,20,395,0,395,0,33256.63
337,California Cas Grp,2007,2012,6,170,131,15,395,0,395,0,33256.63
337,California Cas Grp,2007,2013,7,242,146,14,395,0,395,0,33256.63
337,California Cas Grp,2007,2014,8,231,154,20,395,0,395,0,33256.63
337,California Cas Grp,2007,2015,9,200,153,13,395,0,395,0,33256.63
337,California Cas Grp,2007,2016,10,156,156,0,395,0,395,0,33256.63
353,Celina Mut Grp,1998,1998,1,662,247,300,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,1999,2,588,404,106,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2000,3,606,466,67,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2001,4,560,492,31,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2002,5,600,557,24,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2003,6,589,557,14,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2004,7,560,558,0,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2005,8,560,558,0,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2006,9,560,558,0,1181,287,894,0,3246.756
353,Celina Mut Grp,1998,2007,10,559,558,0,1181,287,894,0,3246.756
353,Celina Mut Grp,1999,1999,1,460,251,171,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2000,2,522,392,92,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2001,3,586,475,59,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2002,4,593,559,23,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2003,5,604,568,14,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2004,6,616,590,24,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2005,7,592,590,0,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2006,8,592,591,0,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2007,9,592,591,0,1083,535,548,0,3246.756
353,Celina Mut Grp,1999,2008,10,592,591,0,1083,535,548,0,3246.756
353,Celina Mut Grp,2000,2000,1,236,117,61,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2001,2,375,254,29,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2002,3,342,286,26,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2003,4,449,424,18,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2004,5,443,427,14,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2005,6,447,434,10,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2006,7,457,456,0,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2007,8,457,455,0,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2008,9,457,456,0,1123,689,434,0,3246.756
353,Celina Mut Grp,2000,2009,10,456,456,0,1123,689,434,0,3246.756
353,Celina Mut Grp,2001,2001,1,455,207,207,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2002,2,739,321,150,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2003,3,710,598,91,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2004,4,691,603,73,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2005,5,668,607,49,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2006,6,647,615,24,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2007,7,618,616,0,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2008,8,619,616,0,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2009,9,618,616,0,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2001,2010,10,618,617,0,4063,1650,2413,0,3246.756
353,Celina Mut Grp,2002,2002,1,594,197,204,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2003,2,622,464,116,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2004,3,610,491,91,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2005,4,579,498,63,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2006,5,513,502,0,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2007,6,509,503,0,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2008,7,509,504,0,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2009,8,507,505,0,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2010,9,508,505,0,1210,575,634,0,3246.756
353,Celina Mut Grp,2002,2011,10,508,506,0,1210,575,634,0,3246.756
353,Celina Mut Grp,2003,2003,1,586,186,310,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2004,2,528,295,176,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2005,3,565,331,121,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2006,4,492,352,49,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2007,5,413,402,0,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2008,6,426,417,0,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2009,7,429,419,0,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2010,8,429,420,0,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2011,9,429,420,0,1515,749,766,0,3246.756
353,Celina Mut Grp,2003,2012,10,427,420,0,1515,749,766,0,3246.756
353,Celina Mut Grp,2004,2004,1,789,278,342,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2005,2,814,448,276,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2006,3,617,479,92,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2007,4,585,489,70,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2008,5,519,507,0,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2009,6,518,509,0,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2010,7,518,510,0,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2011,8,517,510,0,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2012,9,517,511,0,1872,667,1205,0,3246.756
353,Celina Mut Grp,2004,2013,10,518,511,0,1872,667,1205,0,3246.756
353,Celina Mut Grp,2005,2005,1,1072,411,317,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2006,2,1635,1111,176,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2007,3,1647,1333,215,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2008,4,1604,1356,165,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2009,5,1571,1451,90,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2010,6,1574,1517,40,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2011,7,1564,1519,25,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2012,8,1563,1520,25,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2013,9,1550,1522,10,2561,396,2165,0,3246.756
353,Celina Mut Grp,2005,2014,10,1539,1523,0,2561,396,2165,0,3246.756
353,Celina Mut Grp,2006,2006,1,1409,542,547,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2007,2,1292,905,310,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2008,3,1191,950,165,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2009,4,1067,957,90,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2010,5,1040,971,60,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2011,6,1009,972,30,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2012,7,1003,974,25,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2013,8,988,974,10,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2014,9,988,974,10,2531,398,2133,0,3246.756
353,Celina Mut Grp,2006,2015,10,978,975,0,2531,398,2133,0,3246.756
353,Celina Mut Grp,2007,2007,1,1032,335,595,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2008,2,884,587,215,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2009,3,777,659,100,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2010,4,741,668,60,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2011,5,715,671,35,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2012,6,710,679,25,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2013,7,693,682,10,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2014,8,693,682,10,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2015,9,687,682,5,2159,443,1716,0,3246.756
353,Celina Mut Grp,2007,2016,10,682,682,0,2159,443,1716,0,3246.756
388,Federal Ins Co Grp,1998,1998,1,242619,53993,67683,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,1999,2,261027,120565,47585,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2000,3,260579,160356,42189,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2001,4,259360,187000,33014,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2002,5,258918,204654,27117,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2003,6,263680,216342,22853,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2004,7,272383,224470,22412,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2005,8,277698,232666,23192,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2006,9,288314,238328,30219,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1998,2007,10,288646,242368,27807,385006,17999,367007,0,1825018.428
388,Federal Ins Co Grp,1999,1999,1,253504,53836,84335,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2000,2,259589,123392,46910,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2001,3,265669,163594,44662,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2002,4,269281,192362,33222,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2003,5,275464,213049,27822,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2004,6,286179,229620,28627,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2005,7,298300,237593,34219,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2006,8,293334,246306,32358,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2007,9,293303,251726,30066,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,1999,2008,10,295870,255713,30424,410337,30658,379679,0,1825018.428
388,Federal Ins Co Grp,2000,2000,1,230518,41690,90771,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2001,2,238872,102583,49825,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2002,3,252268,146602,42631,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2003,4,269267,177046,41563,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2004,5,281908,200907,39230,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2005,6,287386,216080,29055,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2006,7,296562,230256,36441,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2007,8,300712,238568,37438,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2008,9,303537,245236,37318,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2000,2009,10,303239,249736,34733,444471,40849,403622,0,1825018.428
388,Federal Ins Co Grp,2001,2001,1,261684,42246,111246,579791,64957,514834,0,1825018.428
388,Federal Ins Co Grp,2001,2002,2,252109,95963,51660,579791,64957,514834,0,1825018.428
