GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007
683,Promutual Grp,2001,2004,4,112708,16137,29147,90728,17532,73196,0,426046.961
683,Promutual Grp,2001,2005,5,112646,33821,16201,90728,17532,73196,0,426046.961
683,Promutual Grp,2001,2006,6,106858,56484,8834,90728,17532,73196,0,426046.961
683,Promutual Grp,2001,2007,7,113565,77085,5840,90728,17532,73196,0,426046.961
683,Promutual Grp,2001,2008,8,114484,100954,-2239,90728,17532,73196,0,426046.961
683,Promutual Grp,2001,2009,9,114427,111064,-3468,90728,17532,73196,0,426046.961
683,Promutual Grp,2001,2010,10,113992,112622,526,90728,17532,73196,0,426046.961
683,Promutual Grp,2002,2002,1,146063,514,140381,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2003,2,146249,4661,124713,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2004,3,152076,9035,105110,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2005,4,141417,15883,61773,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2006,5,135359,28511,31664,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2007,6,132073,49243,16046,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2008,7,122713,64664,3763,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2009,8,113446,79975,-4157,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2010,9,106220,89539,-2877,125874,9516,116358,0,426046.961
683,Promutual Grp,2002,2011,10,101500,94206,-596,125874,9516,116358,0,426046.961
683,Promutual Grp,2003,2003,1,149466,381,146527,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2004,2,156229,1269,141737,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2005,3,142908,3891,105744,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2006,4,130172,12398,61827,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2007,5,118817,26284,32457,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2008,6,104948,44302,7844,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2009,7,96805,63904,-409,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2010,8,90877,73781,-5179,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2011,9,88443,78586,-1913,133003,16288,116715,0,426046.961
683,Promutual Grp,2003,2012,10,85937,79531,-1853,133003,16288,116715,0,426046.961
683,Promutual Grp,2004,2004,1,153622,256,151206,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2005,2,151886,1019,135387,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2006,3,147798,2872,101545,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2007,4,139778,12495,69237,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2008,5,121134,25221,33929,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2009,6,109774,47825,5124,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2010,7,106372,64445,3393,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2011,8,95292,71551,-195,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2012,9,96164,80976,641,153775,8107,145668,0,426046.961
683,Promutual Grp,2004,2013,10,96108,85244,612,153775,8107,145668,0,426046.961
683,Promutual Grp,2005,2005,1,177130,423,174048,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2006,2,169838,2317,153393,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2007,3,161401,5184,117625,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2008,4,141871,12077,69040,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2009,5,119391,26552,27333,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2010,6,114976,46393,5616,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2011,7,107396,66116,-4467,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2012,8,109802,80382,-6473,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2013,9,108523,86303,-1790,201825,16316,185509,0,426046.961
683,Promutual Grp,2005,2014,10,105060,94894,-1186,201825,16316,185509,0,426046.961
683,Promutual Grp,2006,2006,1,177502,564,174703,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2007,2,178907,1675,158554,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2008,3,172783,5797,117338,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2009,4,159147,18372,72070,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2010,5,143823,37958,32180,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2011,6,131880,62304,9802,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2012,7,116988,76227,-6087,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2013,8,114506,91518,-4074,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2014,9,113207,97508,-2469,215839,18489,197350,0,426046.961
683,Promutual Grp,2006,2015,10,115615,104079,-1179,215839,18489,197350,0,426046.961
683,Promutual Grp,2007,2007,1,171014,432,167615,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2008,2,165604,1598,147143,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2009,3,152100,6851,99766,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2010,4,151106,17835,62914,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2011,5,136382,28520,18129,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2012,6,124146,43060,-10642,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2013,7,119392,65485,-6978,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2014,8,113910,82257,-5528,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2015,9,111080,92611,-1624,191664,10439,181225,0,426046.961
683,Promutual Grp,2007,2016,10,111170,102548,-1078,191664,10439,181225,0,426046.961
841,Great Amer Grp,1998,1998,1,276,1,0,0,0,0,0,0
841,Great Amer Grp,1998,1999,2,276,1,0,0,0,0,0,0
841,Great Amer Grp,1998,2000,3,276,1,0,0,0,0,0,0
841,Great Amer Grp,1998,2001,4,277,2,0,0,0,0,0,0
841,Great Amer Grp,1998,2002,5,280,40,0,0,0,0,0,0
841,Great Amer Grp,1998,2003,6,280,40,0,0,0,0,0,0
841,Great Amer Grp,1998,2004,7,280,40,0,0,0,0,0,0
841,Great Amer Grp,1998,2005,8,40,40,0,0,0,0,0,0
841,Great Amer Grp,1998,2006,9,40,40,0,0,0,0,0,0
841,Great Amer Grp,1998,2007,10,40,40,0,0,0,0,0,0
841,Great Amer Grp,1999,1999,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2000,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2001,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2002,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2003,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2004,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2005,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2006,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2007,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,1999,2008,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2000,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2001,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2002,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2003,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2004,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2005,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2006,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2007,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2008,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2000,2009,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2001,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2002,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2003,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2004,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2005,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2006,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2007,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2008,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2009,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2001,2010,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2002,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2003,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2004,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2005,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2006,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2007,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2008,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2009,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2010,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2002,2011,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2003,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2004,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2005,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2006,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2007,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2008,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2009,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2010,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2011,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2003,2012,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2004,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2005,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2006,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2007,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2008,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2009,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2010,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2011,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2012,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2004,2013,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2005,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2006,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2007,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2008,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2009,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2010,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2011,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2012,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2013,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2005,2014,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2006,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2007,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2008,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2009,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2010,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2011,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2012,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2013,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2014,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2006,2015,10,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2007,1,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2008,2,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2009,3,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2010,4,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2011,5,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2012,6,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2013,7,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2014,8,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2015,9,0,0,0,0,0,0,0,0
841,Great Amer Grp,2007,2016,10,0,0,0,0,0,0,0,0
1406,Nationwide Grp,1998,1998,1,1414,-334,92,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,1999,2,5173,129,263,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2000,3,9645,3532,73,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2001,4,12425,7615,-81,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2002,5,12564,11152,340,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2003,6,12987,12528,85,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2004,7,12725,12558,21,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2005,8,12612,12588,19,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2006,9,12718,12711,1,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1998,2007,10,12742,12722,0,10338,5496,4842,0,11446.205
1406,Nationwide Grp,1999,1999,1,2236,259,135,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2000,2,17416,2512,940,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2001,3,21255,9914,409,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2002,4,26572,16992,539,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2003,5,25551,22471,152,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2004,6,25727,22840,410,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2005,7,25513,23533,127,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2006,8,24637,24309,10,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2007,9,22000,21690,0,22399,12688,9711,0,11446.205
1406,Nationwide Grp,1999,2008,10,21951,21716,1,22399,12688,9711,0,11446.205
1406,Nationwide Grp,2000,2000,1,1919,19,1274,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2001,2,2503,39,1675,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2002,3,2999,89,886,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2003,4,3027,666,791,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2004,5,2177,1752,253,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2005,6,1778,1768,44,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2006,7,1776,1768,8,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2007,8,1773,1768,4,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2008,9,1769,1765,4,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2000,2009,10,1768,1765,3,2749,1548,1201,0,11446.205
1406,Nationwide Grp,2001,2001,1,443,23,310,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2002,2,906,283,320,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2003,3,1111,456,289,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2004,4,1188,588,100,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2005,5,904,615,115,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2006,6,1309,1031,49,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2007,7,1263,1075,21,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2008,8,1253,1089,7,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2009,9,1547,1099,5,2584,327,2257,0,11446.205
1406,Nationwide Grp,2001,2010,10,1386,1217,1,2584,327,2257,0,11446.205
1406,Nationwide Grp,2002,2002,1,802,49,223,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2003,2,1283,284,642,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2004,3,988,319,255,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2005,4,738,349,152,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2006,5,675,487,88,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2007,6,633,492,44,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2008,7,623,497,28,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2009,8,643,507,38,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2010,9,530,521,11,4494,251,4243,0,11446.205
1406,Nationwide Grp,2002,2011,10,525,521,6,4494,251,4243,0,11446.205
1406,Nationwide Grp,2003,2003,1,1046,6,985,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2004,2,626,154,358,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2005,3,591,236,184,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2006,4,502,346,116,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2007,5,513,394,62,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2008,6,517,473,45,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2009,7,539,473,67,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2010,8,497,473,26,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2011,9,484,473,12,4750,28,4722,0,11446.205
1406,Nationwide Grp,2003,2012,10,477,473,5,4750,28,4722,0,11446.205
1406,Nationwide Grp,2004,2004,1,944,131,617,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2005,2,1171,337,357,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2006,3,1575,393,162,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2007,4,1070,434,91,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2008,5,954,545,56,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2009,6,989,588,89,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2010,7,974,650,46,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2011,8,925,692,28,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2012,9,880,712,10,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2004,2013,10,856,739,5,17208,13213,3995,0,11446.205
1406,Nationwide Grp,2005,2005,1,1052,109,787,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2006,2,935,111,304,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2007,3,935,312,202,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2008,4,802,325,128,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2009,5,813,346,147,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2010,6,751,375,87,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2011,7,675,403,42,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2012,8,621,439,25,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2013,9,597,448,12,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2005,2014,10,559,459,5,21312,17488,3824,0,11446.205
1406,Nationwide Grp,2006,2006,1,582,8,528,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2007,2,486,35,307,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2008,3,462,36,242,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2009,4,514,43,303,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2010,5,336,56,140,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2011,6,241,68,51,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2012,7,210,79,35,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2013,8,181,92,18,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2014,9,152,95,7,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2006,2015,10,144,105,4,30129,26799,3330,0,11446.205
1406,Nationwide Grp,2007,2007,1,706,219,422,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2008,2,1671,681,301,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2009,3,1698,1179,455,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2010,4,1607,1363,205,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2011,5,1413,1370,18,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2012,6,1393,1379,2,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2013,7,1335,1391,-36,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2014,8,1315,1398,-50,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2015,9,1288,1401,-63,43498,40623,2875,0,11446.205
1406,Nationwide Grp,2007,2016,10,1288,1406,-62,43498,40623,2875,0,11446.205
7854,Markel Corp Grp,1998,1998,1,23010,727,13327,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,1999,2,22030,6342,5824,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2000,3,26170,15987,3692,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2001,4,27714,21977,562,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2002,5,28461,25522,463,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2003,6,28433,25776,348,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2004,7,27955,27071,461,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2005,8,27572,27341,0,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2006,9,27578,27578,0,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1998,2007,10,27578,27578,0,33734,1636,32098,0,228526.731
7854,Markel Corp Grp,1999,1999,1,27952,1479,12705,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2000,2,31266,10461,5493,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2001,3,33797,19525,3824,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2002,4,36369,26228,2804,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2003,5,35774,30201,3143,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2004,6,34184,32424,1551,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2005,7,33803,32589,1084,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2006,8,32701,32699,0,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2007,9,32705,32705,0,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,1999,2008,10,32705,32705,0,35018,1721,33297,0,228526.731
7854,Markel Corp Grp,2000,2000,1,0,0,0,0,0,0,0,228526.731
7854,Markel Corp Grp,2000,2001,2,311,162,149,0,0,0,0,228526.731
7854,Markel Corp Grp,2000,2002,3,311,163,148,0,0,0,0,228526.731
7854,Markel Corp Grp,2000,2003,4,163,163,0,0,0,0,0,228526.731
7854,Markel Corp Grp,2000,2004,5,163,163,0,0,0,0,0,228526.731
7854,Markel Corp Grp,2000,2005,6,163,163,0,0,0,0,0,228526.731
7854,Markel Corp Grp,2000,2006,7,163,163,0,0,0,0,0,228526.731
7854,Markel Corp Grp,2000,2007,8,163,163,0,0,0,0,0,228526.731
