GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007
78,Federated Mut Grp,2000,2006,7,21926,19574,1227,27444,0,27444,0,92391.12
78,Federated Mut Grp,2000,2007,8,22125,20019,1025,27444,0,27444,0,92391.12
78,Federated Mut Grp,2000,2008,9,22497,20418,844,27444,0,27444,0,92391.12
78,Federated Mut Grp,2000,2009,10,22279,21109,474,27444,0,27444,0,92391.12
78,Federated Mut Grp,2001,2001,1,25483,1863,18726,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2002,2,17440,5197,5696,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2003,3,15159,9739,1100,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2004,4,19358,11036,2880,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2005,5,18070,12092,2808,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2006,6,16784,12314,2184,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2007,7,17222,13042,2059,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2008,8,16931,14242,1302,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2009,9,16732,15063,658,33356,0,33356,0,92391.12
78,Federated Mut Grp,2001,2010,10,17080,15364,756,33356,0,33356,0,92391.12
78,Federated Mut Grp,2002,2002,1,31718,1991,23456,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2003,2,23098,5359,10239,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2004,3,22890,7788,5783,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2005,4,23946,9984,4775,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2006,5,22928,14952,3647,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2007,6,18570,16007,1410,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2008,7,18586,16092,1238,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2009,8,17578,16166,800,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2010,9,17209,16498,406,40039,0,40039,0,92391.12
78,Federated Mut Grp,2002,2011,10,17273,16589,441,40039,0,40039,0,92391.12
78,Federated Mut Grp,2003,2003,1,30199,1141,25158,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2004,2,18931,5236,8692,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2005,3,21322,7265,6078,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2006,4,18828,11738,3514,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2007,5,17325,12960,2392,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2008,6,15166,13353,1172,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2009,7,14653,13706,687,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2010,8,14737,13814,766,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2011,9,14614,13917,401,43654,0,43654,0,92391.12
78,Federated Mut Grp,2003,2012,10,14341,13963,176,43654,0,43654,0,92391.12
78,Federated Mut Grp,2004,2004,1,34553,1301,28652,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2005,2,18184,2179,10218,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2006,3,19278,5313,6003,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2007,4,19137,8166,4959,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2008,5,16913,10001,3101,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2009,6,14545,12102,1349,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2010,7,14509,12477,1141,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2011,8,14181,13105,866,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2012,9,13603,13143,302,47172,0,47172,0,92391.12
78,Federated Mut Grp,2004,2013,10,13378,13165,170,47172,0,47172,0,92391.12
78,Federated Mut Grp,2005,2005,1,29463,968,23689,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2006,2,18809,3496,10227,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2007,3,14246,4853,4805,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2008,4,12459,6569,3184,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2009,5,11468,7533,2207,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2010,6,10753,8549,1758,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2011,7,10701,8597,1680,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2012,8,9820,8632,757,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2013,9,9606,8699,640,48170,0,48170,0,92391.12
78,Federated Mut Grp,2005,2014,10,9352,8746,339,48170,0,48170,0,92391.12
78,Federated Mut Grp,2006,2006,1,25081,856,20075,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2007,2,15159,2052,9709,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2008,3,12442,4259,4613,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2009,4,9806,5920,2449,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2010,5,10428,6743,2408,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2011,6,10710,6828,2352,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2012,7,10557,6958,1788,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2013,8,8199,7316,795,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2014,9,7763,7325,398,46296,0,46296,0,92391.12
78,Federated Mut Grp,2006,2015,10,7550,7327,202,46296,0,46296,0,92391.12
78,Federated Mut Grp,2007,2007,1,23380,1216,17464,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2008,2,18537,2450,10029,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2009,3,17977,4688,6035,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2010,4,18974,6620,4943,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2011,5,18037,10778,3532,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2012,6,16033,12078,2267,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2013,7,14219,12615,1161,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2014,8,13381,12652,713,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2015,9,13033,12653,376,43552,0,43552,0,92391.12
78,Federated Mut Grp,2007,2016,10,12813,12659,151,43552,0,43552,0,92391.12
86,Allstate Ins Co Grp,1998,1998,1,1775,404,820,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,1999,2,1754,1050,357,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2000,3,2234,1591,268,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2001,4,2758,2041,196,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2002,5,3116,2627,293,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2003,6,3113,2692,255,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2004,7,3467,2835,292,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2005,8,3455,3086,276,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2006,9,3662,3235,199,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1998,2007,10,3782,3385,284,5141,0,5141,0,1411339.651
86,Allstate Ins Co Grp,1999,1999,1,2103,473,994,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2000,2,2371,889,315,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2001,3,3544,1461,529,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2002,4,3527,2388,170,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2003,5,3863,2728,150,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2004,6,4214,3173,229,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2005,7,4721,3730,307,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2006,8,4189,3755,249,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2007,9,4583,3933,271,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,1999,2008,10,4869,4075,351,5288,-1746,7034,0,1411339.651
86,Allstate Ins Co Grp,2000,2000,1,3316,335,1757,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2001,2,2375,1197,653,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2002,3,2323,1421,276,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2003,4,3237,1751,247,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2004,5,3400,1827,341,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2005,6,4030,2048,495,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2006,7,4481,2942,389,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2007,8,4822,4171,475,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2008,9,4810,4255,396,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2000,2009,10,5001,4452,354,5049,-706,5755,0,1411339.651
86,Allstate Ins Co Grp,2001,2001,1,1748,301,979,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2002,2,1770,600,645,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2003,3,2120,1074,430,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2004,4,2631,1660,454,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2005,5,2756,2073,431,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2006,6,3442,2362,293,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2007,7,4363,3917,413,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2008,8,4542,3941,325,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2009,9,4882,4458,344,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2001,2010,10,5242,4481,369,4043,0,4043,0,1411339.651
86,Allstate Ins Co Grp,2002,2002,1,2382,262,956,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2003,2,2333,540,595,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2004,3,2414,718,557,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2005,4,2813,1175,535,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2006,5,2716,2285,415,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2007,6,2674,2314,318,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2008,7,2666,2354,281,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2009,8,2796,2431,286,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2010,9,3173,2683,325,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2002,2011,10,2902,2791,41,3284,-19,3303,0,1411339.651
86,Allstate Ins Co Grp,2003,2003,1,1629,162,1128,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2004,2,2661,1611,671,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2005,3,2654,1730,599,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2006,4,2878,2104,507,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2007,5,2680,2202,411,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2008,6,2577,2228,333,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2009,7,2525,2239,272,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2010,8,2561,2242,307,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2011,9,2357,2243,103,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2003,2012,10,2418,2248,92,5446,0,5446,0,1411339.651
86,Allstate Ins Co Grp,2004,2004,1,1586,217,1175,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2005,2,1252,412,789,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2006,3,1101,468,633,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2007,4,906,481,423,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2008,5,845,489,328,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2009,6,889,525,341,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2010,7,848,531,282,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2011,8,648,551,85,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2012,9,673,564,110,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2004,2013,10,664,564,100,3465,0,3465,0,1411339.651
86,Allstate Ins Co Grp,2005,2005,1,1672,127,1298,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2006,2,1655,372,760,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2007,3,1717,719,551,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2008,4,2980,1974,538,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2009,5,3786,2188,520,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2010,6,3647,3290,307,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2011,7,3533,3324,199,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2012,8,3609,3417,191,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2013,9,3551,3417,133,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2005,2014,10,3512,3417,95,133,-4,137,0,1411339.651
86,Allstate Ins Co Grp,2006,2006,1,1386,189,955,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2007,2,1372,412,654,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2008,3,1641,826,741,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2009,4,1751,920,691,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2010,5,1434,957,328,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2011,6,1668,1407,232,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2012,7,1753,1441,221,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2013,8,1660,1459,201,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2014,9,1607,1458,145,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2006,2015,10,1534,1461,73,3373,320,3053,0,1411339.651
86,Allstate Ins Co Grp,2007,2007,1,1100,164,891,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2008,2,987,222,720,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2009,3,1487,248,678,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2010,4,1336,823,464,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2011,5,1497,831,641,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2012,6,1537,831,677,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2013,7,1262,832,403,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2014,8,1204,833,350,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2015,9,945,834,93,2050,13,2037,0,1411339.651
86,Allstate Ins Co Grp,2007,2016,10,896,834,44,2050,13,2037,0,1411339.651
248,Atlantic Mut Grp,1998,1998,1,556,34,310,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,1999,2,747,83,97,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2000,3,960,93,46,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2001,4,1906,605,30,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2002,5,1241,1116,46,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2003,6,1339,1261,73,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2004,7,1280,1260,20,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2005,8,1294,1258,37,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2006,9,1424,1258,166,570,22,548,0,2379.499
248,Atlantic Mut Grp,1998,2007,10,1288,1258,30,570,22,548,0,2379.499
248,Atlantic Mut Grp,1999,1999,1,1006,533,351,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2000,2,1474,766,63,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2001,3,2972,2044,122,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2002,4,2845,2522,93,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2003,5,2724,2580,70,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2004,6,2706,2659,32,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2005,7,2713,2674,36,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2006,8,2790,2696,91,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2007,9,2814,2728,40,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,1999,2008,10,2866,2839,30,1795,1065,730,0,2379.499
248,Atlantic Mut Grp,2000,2000,1,386,25,255,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2001,2,306,104,147,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2002,3,416,134,58,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2003,4,704,418,187,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2004,5,623,455,49,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2005,6,767,501,30,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2006,7,979,496,248,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2007,8,760,507,28,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2008,9,655,520,20,789,19,770,0,2379.499
248,Atlantic Mut Grp,2000,2009,10,662,534,17,789,19,770,0,2379.499
337,California Cas Grp,1998,1998,1,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,1999,2,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2000,3,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2001,4,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2002,5,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2003,6,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2004,7,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2005,8,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2006,9,0,0,0,0,0,0,0,0
337,California Cas Grp,1998,2007,10,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,1999,1,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2000,2,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2001,3,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2002,4,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2003,5,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2004,6,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2005,7,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2006,8,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2007,9,0,0,0,0,0,0,0,0
337,California Cas Grp,1999,2008,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2000,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2001,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2002,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2003,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2004,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2005,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2006,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2007,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2008,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2000,2009,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2001,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2002,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2003,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2004,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2005,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2006,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2007,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2008,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2009,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2001,2010,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2002,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2003,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2004,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2005,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2006,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2007,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2008,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2009,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2010,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2002,2011,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2003,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2004,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2005,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2006,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2007,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2008,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2009,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2010,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2011,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2003,2012,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2004,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2005,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2006,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2007,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2008,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2009,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2010,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2011,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2012,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2004,2013,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2005,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2006,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2007,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2008,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2009,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2010,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2011,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2012,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2013,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2005,2014,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2006,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2007,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2008,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2009,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2010,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2011,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2012,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2013,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2014,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2006,2015,10,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2007,1,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2008,2,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2009,3,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2010,4,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2011,5,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2012,6,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2013,7,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2014,8,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2015,9,0,0,0,0,0,0,0,0
337,California Cas Grp,2007,2016,10,0,0,0,0,0,0,0,0
353,Celina Mut Grp,1998,1998,1,456,84,342,1007,228,779,0,821.002
