line,line_label,GRCODE,GRNAME,paid_to_date,posted_reserve,carried_total,sim_mean_ultimate,sim_p50_ultimate,sim_p75_ultimate,sim_p90_ultimate,sim_p95_ultimate,coeff_of_variation,prob_reserve_shortfall
wkcomp,Workers' Compensation,10520,Care West Ins Co,42543,40183.904,82726.90400000001,69730.53176722777,68738.6291667817,73033.57891220863,77197.58009199437,79849.57310146253,0.07704386794091594,0.022
wkcomp,Workers' Compensation,10659,Diamond Ins Co,157650,36384.879,194034.87900000002,195915.470391847,195466.43257306243,200086.15114238206,204397.2421409371,207349.7540863638,0.03304677061867459,0.584
wkcomp,Workers' Compensation,10699,Florida Hospitality Mut Ins Co,241770,68509.492,310279.49199999997,293991.1303734884,293707.5347366064,298225.17416002165,302379.4054899052,304655.42245102214,0.02136552139664176,0.006
wkcomp,Workers' Compensation,10781,Hawaii Employers Mut Ins Co,141566,99796.305,241362.305,197275.21007780134,197525.62028353987,206607.0930429982,215135.5140144976,220174.1271188867,0.07008434914145954,0.0006
wkcomp,Workers' Compensation,10800,NHC Ins Co,44691,20965.104,65656.10399999999,61058.44876737919,61038.74271979497,62281.11390355312,63386.703395208344,64036.07604363573,0.029592944760023818,0.0064
wkcomp,Workers' Compensation,10859,First Nonprofit Mut Ins Co,18712,6080.086,24792.086,23310.232031284828,23003.338268796782,24252.113838390083,25524.205128582682,26498.388278975195,0.07352649425392413,0.1654
wkcomp,Workers' Compensation,11126,Yasuda Fire & Marine Ins Co Of Amer,170108,142740.171,312848.171,217514.82379004793,217260.82443914612,221469.0691387073,225295.44717579172,227896.19288481557,0.02773002815949351,0.0
wkcomp,Workers' Compensation,11347,State Fund Mut Ins Co,412068,193564.231,605632.231,521961.3346905632,521753.19300493784,526661.1716107128,531085.9052927726,533775.1974070341,0.013414135557466239,0.0
wkcomp,Workers' Compensation,11703,Lackawanna Cas Co,132297,71930.539,204227.539,172132.7551005911,171205.78195447585,177426.19315956056,183598.94220364565,187514.5935178949,0.04928202524841844,0.0004
wkcomp,Workers' Compensation,12297,Petroleum Cas Co,7820,6409.28,14229.279999999999,8270.999679429031,8266.60263800748,8340.859343023862,8415.414641390826,8456.25144244218,0.013008061921723992,0.0
wkcomp,Workers' Compensation,13439,Partners Mut Ins Co,8581,891.894,9472.894,9681.594810708002,9667.610555623894,9925.827207121314,10164.068254058238,10319.616874596892,0.037614545298609074,0.7002
wkcomp,Workers' Compensation,13501,Brethren Mut Ins Co,16028,5578.727,21606.727,21068.089582906683,21003.54096772289,21642.3351106342,22283.89727889573,22717.88783262984,0.043606895158859474,0.2638
wkcomp,Workers' Compensation,13528,Brotherhood Mut Ins Co,62052,17855.729,79907.72899999999,77417.92774664484,77300.13179934067,78809.81399964966,80341.61941931734,81201.98717248006,0.027660770026443134,0.1342
wkcomp,Workers' Compensation,13943,Fitchburg Mut Ins Co,777,1482.774,2259.774,1207.019396002216,1175.2079979463933,1279.904598389214,1361.5961385107485,1469.5858415576045,0.10221366218676671,0.0
wkcomp,Workers' Compensation,13994,Fremont Mut Ins Co,592,1788.68,2380.6800000000003,625.2701488554884,618.1508327223637,636.4280967333002,655.9295286973053,674.3911301635267,0.037350941154825984,0.0
wkcomp,Workers' Compensation,14176,Hastings Mut Ins Co,139328,62534.47,201862.47,187101.5689576021,186969.24862803385,190082.505566441,192990.9551223731,194778.09858035055,0.02395320382273297,0.0004
wkcomp,Workers' Compensation,14257,IMT Ins Co Mut,27254,5420.713,32674.713,31674.55987737548,31595.634565656634,32253.2314680789,32969.31243909637,33358.486867744774,0.02992140292687551,0.1472
wkcomp,Workers' Compensation,14370,Lebanon Mut Ins Co,4733,636.205,5369.205,5421.003899355805,5365.18885756082,5576.407220845127,5870.55243514995,6126.896968602391,0.06523349902981655,0.4936
wkcomp,Workers' Compensation,14508,Michigan Millers Mut Ins Co,74640,39438.882,114078.882,111620.6422314147,111506.69079386524,115261.76144309643,119064.78256331285,121216.85818368723,0.0503245569908755,0.3182
wkcomp,Workers' Compensation,14575,Millers Capital Ins Co,7092,4789.302,11881.302,9242.632774752741,9036.72040954643,9831.277321603977,10673.607806674934,11238.823388071472,0.1153754909141809,0.0246
wkcomp,Workers' Compensation,14974,Pennsylvania Lumbermens Mut Ins,40548,10804.666,51352.666,53343.39083807222,53114.21926549786,55152.47924881461,57279.58672338748,58414.56330827331,0.053564028718227776,0.7314
wkcomp,Workers' Compensation,15148,Sheboygan Falls Mut Ins Co,328,44.201,372.201,336.4750400759578,334.6666666666667,340.77403846153845,349.86359126984127,352.82008075148315,0.024783115046112365,0.0
wkcomp,Workers' Compensation,15199,Standard Mut Ins Co,866,30.442,896.442,881.1981042339592,875.1839888984592,885.269984367966,897.6021266986627,910.3597571346944,0.020915108984349732,0.111
wkcomp,Workers' Compensation,15334,Utilities Mut Ins Co,5953,45800.573,51753.573,5884.701228735602,5877.972133389781,5931.701316880194,5958.009040973264,5965.161705139667,0.007964219144023194,0.0
wkcomp,Workers' Compensation,16446,Farmers Ins Co of Flemington,5966,4487.562,10453.562,8280.678241320824,8188.853659192622,9360.161970785091,10375.363466100975,11069.463792022556,0.19187502735889847,0.0934
wkcomp,Workers' Compensation,18309,Pioneer State Mut Ins Co,5910,2409.484,8319.484,6812.088979957424,6780.546635662864,6989.972886572292,7168.16994955496,7300.554398850546,0.03970341617779905,0.0
wkcomp,Workers' Compensation,18380,Pacific Ind Ins Co,4776,434.58,5210.58,5127.312313772064,5086.383056564436,5243.679210628824,5417.643527362645,5514.943697341032,0.039193103724640785,0.2868
wkcomp,Workers' Compensation,18767,Church Mut Ins Co,180881,73482.637,254363.637,232497.47972980322,232092.44048761198,236139.20231880498,240013.9128537415,242222.7980478544,0.024245329487965584,0.0
wkcomp,Workers' Compensation,21172,Vanliner Ins Co,124337,140159.953,264496.953,149164.00133377267,148898.21086507384,150722.84830629214,152721.6565447425,153963.46510780434,0.017617486836490864,0.0
wkcomp,Workers' Compensation,22635,Discovery Ins Co,30147,14245.989,44392.989,36176.93462719628,36014.9768201151,37357.814263549415,38731.562719693335,39564.5215730562,0.0525432766656193,0.0
wkcomp,Workers' Compensation,23140,Associated Industries Ins Co,216512,153053.805,369565.805,260663.27438296756,261791.77962418855,272457.0902953385,281090.8077420232,286304.6851111071,0.06342624643072553,0.0
wkcomp,Workers' Compensation,23574,Midwest Family Mut Ins Co,6699,5053.18,11752.18,12404.079306734273,12084.166260425161,13966.700538479105,15772.771370565699,16813.26398209504,0.1943784299400159,0.5454
wkcomp,Workers' Compensation,23663,National American Ins Co,99820,17280.549,117100.549,114747.42757334349,113631.18362043578,116477.68698642359,121420.68586149129,123806.10175562945,0.037384010194300175,0.2194
wkcomp,Workers' Compensation,24017,Beacon Mut Ins Co,641618,247186.402,888804.402,789552.2036920663,789227.1056592442,796631.7242635274,803310.0381230456,806988.2763680285,0.013229286513137217,0.0
wkcomp,Workers' Compensation,26433,Harco Natl Ins Co,33425,11265.37,44690.37,42047.8761898464,41912.127287937,43619.365837332014,45285.69957296273,46209.20309202345,0.05697894347188724,0.1436
wkcomp,Workers' Compensation,26956,Wisconsin Cnty Mut Ins Corp,11157,6918.332,18075.332000000002,15212.794006890794,14097.911315417687,16275.060897895431,20610.1903859907,22982.0619678771,0.2858832241312611,0.184
wkcomp,Workers' Compensation,27529,Laundry Owners Mut Liab Ins Asn,14509,2748.1,17257.1,17738.185323328034,17762.275058577747,18442.317285005865,19072.366371663487,19451.994733626623,0.05809278301396245,0.673
wkcomp,Workers' Compensation,27626,Firstcomp Ins Co,149042,117306.24,266348.24,204425.51604446396,202683.0162012548,219504.5168019235,236398.57588722077,246604.14283591055,0.11640053062365258,0.0098
wkcomp,Workers' Compensation,28258,Continental Natl Ind Co,3394,16120.854,19514.854,12041.095305332694,10122.160427807488,15710.582887700535,20181.320855614977,28564.269349845206,0.5397168419826216,0.1234
wkcomp,Workers' Compensation,28886,Transguard Ins Co Of Amer Inc,26940,23794.151,50734.151,44188.86282582915,43842.63820230694,47850.74527802656,52237.55095032268,54418.706126760386,0.13772232142198887,0.178
wkcomp,Workers' Compensation,31780,Maple Valley Mut Ins Co,245,5.324,250.324,250.53651182252645,246.5,258.2173913043478,263.0,264.1299915038233,0.03667626410245626,0.307
wkcomp,Workers' Compensation,33499,Dorinco Rein Co,13001,16556.366,29557.366,13771.622531965706,13716.925820902521,13965.730806913285,14266.034192787482,14470.089163295903,0.02548345180249606,0.0
wkcomp,Workers' Compensation,34576,Workers Comp Exch,29527,10286.727,39813.727,35158.18366936111,35055.647779094055,36045.92062284392,36950.31780032761,37507.20312488513,0.03814179642926072,0.0008
wkcomp,Workers' Compensation,35408,Sirius Amer Ins Co,7356,34367.875,41723.875,60623.068445053555,50039.18674709901,72436.2631660488,111240.32127092683,180865.7381528903,0.7334995969855704,0.5436
wkcomp,Workers' Compensation,37370,Associated Loggers Exch,25969,17062.68,43031.68,32829.649755952916,32654.838933689294,33961.99259213788,35363.46329269672,36238.97392298308,0.057006143038340416,0.0
wkcomp,Workers' Compensation,38300,Samsung Fire & Marine Ins Co Ltd,2458,4043.631,6501.630999999999,3283.7757932927134,3237.6781061285383,3481.50501347836,3752.6002959530306,3941.39902666691,0.10630238346551649,0.0
wkcomp,Workers' Compensation,38687,Alaska Timber Ins Exchange,25625,11346.118,36971.118,28986.38187142034,28887.377135351722,29350.70791168943,29841.624827887743,30146.455513362005,0.02150058324090748,0.0
wkcomp,Workers' Compensation,38733,Alaska Nat Ins Co,365110,261653.256,626763.256,459083.32690634736,458616.6948080837,464945.51614449825,470523.6270809752,474055.6603880364,0.01875614038729066,0.0
wkcomp,Workers' Compensation,38997,Nissan Fire & Marine Ins Co Us Br,3057,43.46,3100.46,3057.0,3057.0,3057.0,3057.0,3057.0,0.0,0.0
wkcomp,Workers' Compensation,40126,Umialik Ins Co,7725,3503.341,11228.341,8814.645948013651,8794.01056043736,8931.5114955807,9072.575572053693,9168.64809325852,0.021987725466505452,0.0
wkcomp,Workers' Compensation,41300,American Resources Ins Co Inc,17253,15037.358,32290.358,20898.2196849462,20857.478551791985,21306.9699564668,21734.810946300295,21996.631393694413,0.030431047904816703,0.0
wkcomp,Workers' Compensation,41394,Benchmark Ins Co,34963,17162.012,52125.012,46029.061642301465,45881.04066705363,48511.47005006467,50871.10582710481,52307.50344538701,0.07930440163068513,0.0538
wkcomp,Workers' Compensation,41580,Red Shield Ins Co,1002,1417.452,2419.452,6077.017122963193,4343.982985904308,7789.130355370261,12957.982561426397,15704.036529680367,0.7362628502994072,0.8196
wkcomp,Workers' Compensation,43915,Rainier Ins Co,946,780.093,1726.0929999999998,6478.509377835051,4774.691710345595,9032.381059346237,13039.946851458993,16009.18145228839,0.7013549493747684,0.971
